appid,maxccu,success_class,suc_class,followers
232450,479,F,0,4088
876650,389,F,0,8460
285110,109,F,0,6702
636100,241,F,0,7641
606140,3454,D,0,11962
754150,96,F,0,4177
205610,348,F,0,0
381020,107,F,0,8306
340000,175,F,0,8626
227260,130,F,0,5600
410850,932,F,0,25900
244590,786,F,0,0
562410,60,F,0,17204
49470,64,F,0,2345
95300,17,F,0,2599
1377360,174,F,0,3281
855640,46,F,0,3807
1191630,795,F,0,6182
1213740,230,F,0,9094
1127460,656,F,0,6233
18700,15,F,0,0
803980,813,F,0,12083
230840,13,F,0,5578
587450,609,F,0,0
311190,47,F,0,1232
609110,119,F,0,7298
317510,159,F,0,0
1100620,4641,D,0,2423
420930,289,F,0,15555
400080,169,F,0,8024
407560,269,F,0,9385
517910,41,F,0,1231
257710,129,F,0,1178
15560,10,F,0,885
474210,60,F,0,5596
26900,39,F,0,1598
425210,120,F,0,19390
553790,5073,C,1,1003
319550,17,F,0,492
819030,103,F,0,16077
1112890,249,F,0,6098
313480,186,F,0,7073
1100410,848,F,0,12686
1277930,724,F,0,6887
1160220,291,F,0,6806
338000,10,F,0,1650
416690,222,F,0,2247
215930,4995,D,0,2769
592600,1695,F,0,12236
999020,808,F,0,13359
806510,133,F,0,2555
493540,155,F,0,6442
17740,109,F,0,0
434420,656,F,0,5163
845880,164,F,0,10690
99700,21,F,0,1143
445230,87,F,0,2301
628770,423,F,0,12877
352550,5839,C,1,33764
422900,931,F,0,7982
968970,790,F,0,9979
402560,1207,F,0,0
1173370,1040,F,0,1805
493370,3401,D,0,2652
1275890,228,F,0,2983
574560,158,F,0,8041
33320,80,F,0,0
21670,199,F,0,2152
327640,47,F,0,6875
354290,405,F,0,5770
1392820,10,F,0,481
1068820,1441,F,0,2958
773670,43,F,0,1103
1270990,160,F,0,3279
452510,620,F,0,10726
483420,66,F,0,2002
600130,148,F,0,0
863570,646,F,0,12064
945710,374,F,0,6994
758870,433,F,0,0
728740,575,F,0,9023
271820,127,F,0,2037
673000,65,F,0,4812
913550,188,F,0,3258
292500,211,F,0,5760
262690,183,F,0,1587
319050,345,F,0,33480
591630,127,F,0,9192
414870,487,F,0,5671
17580,61,F,0,0
9940,90,F,0,0
656200,891,F,0,0
302270,78,F,0,7424
10220,39,F,0,8048
687260,223,F,0,12659
839630,695,F,0,21470
48110,189,F,0,5649
976940,33,F,0,4392
436670,886,F,0,0
1005930,646,F,0,1895
320430,197,F,0,2931
417880,190,F,0,26670
23530,89,F,0,2418
1031140,363,F,0,2562
897220,137,F,0,5812
223510,34,F,0,0
803140,593,F,0,0
691450,31,F,0,4380
716640,315,F,0,17527
1161870,97,F,0,1873
464780,224,F,0,14542
266490,32,F,0,0
646200,228,F,0,5863
906390,29,F,0,2584
826600,915,F,0,8471
63200,25,F,0,0
644290,593,F,0,38978
517790,434,F,0,4539
935270,2175,D,0,1898
633060,375,F,0,10015
823950,2589,D,0,18176
882710,87,F,0,5418
351700,248,F,0,0
314810,188,F,0,5432
370770,1634,F,0,4348
1233260,1930,F,0,18103
1065970,144,F,0,11702
248650,57,F,0,1431
342310,776,F,0,24266
488440,707,F,0,0
441790,379,F,0,43447
256370,189,F,0,4300
531960,125,F,0,3019
662320,687,F,0,18164
334040,265,F,0,5910
1234810,280,F,0,4025
798510,1970,F,0,11313
340490,567,F,0,0
202530,86,F,0,1665
203210,17,F,0,922
1067600,111,F,0,921
1206240,59,F,0,4629
619880,180,F,0,12807
366440,1943,F,0,25432
1173200,237,F,0,6497
45400,27,F,0,0
622720,1609,F,0,11728
454060,978,F,0,0
402620,227,F,0,12676
587000,159,F,0,10951
6010,69,F,0,3070
585710,245,F,0,6596
417890,362,F,0,3522
374670,208,F,0,1845
430210,457,F,0,14899
830820,182,F,0,3617
938220,128,F,0,2346
460430,209,F,0,8475
846110,218,F,0,8684
466170,2782,D,0,0
816350,33,F,0,2294
326190,582,F,0,679
399120,405,F,0,8628
1168470,87,F,0,2043
3620,244,F,0,0
327510,595,F,0,5996
208400,156,F,0,5786
216110,104,F,0,2676
691020,404,F,0,19910
550080,524,F,0,19943
371520,602,F,0,0
971680,45,F,0,1414
2640,96,F,0,5103
212030,47,F,0,0
843260,696,F,0,5181
2290,35,F,0,4836
594770,1170,F,0,16956
747340,90,F,0,9304
1260810,204,F,0,3165
231140,97,F,0,4304
509580,619,F,0,19295
1412510,1561,F,0,3120
1000410,275,F,0,14086
683900,1136,F,0,5187
804010,1061,F,0,8868
463390,89,F,0,3929
747350,239,F,0,4558
263100,21,F,0,911
275490,1595,F,0,400
407310,89,F,0,16185
209190,54,F,0,2467
436110,106,F,0,12071
812040,1786,F,0,22981
319830,35956,A,1,1870
954650,246,F,0,17526
547860,5111,C,1,0
333300,311,F,0,9573
211340,47,F,0,3932
263740,1310,F,0,5387
968250,598,F,0,3051
231040,68,F,0,1586
1434480,438,F,0,4173
755500,1233,F,0,19689
883860,1586,F,0,5136
266110,87,F,0,5027
1132730,87,F,0,1392
1112400,327,F,0,5714
233190,314,F,0,4307
73020,467,F,0,2169
345330,228,F,0,15475
1509820,546,F,0,1927
1375870,274,F,0,2647
311010,115,F,0,5783
921800,572,F,0,38161
544390,209,F,0,8653
727850,391,F,0,7718
908520,4051,D,0,1124
644390,394,F,0,5474
477730,237,F,0,5507
215690,188,F,0,5744
897030,108,F,0,2055
730390,219,F,0,12463
409670,81,F,0,3138
1040070,625,F,0,11860
348670,510,F,0,7963
485310,4255,D,0,1148
353540,90,F,0,2084
534370,1890,F,0,10053
1066260,768,F,0,2818
300060,446,F,0,14186
519140,191,F,0,4121
24670,163,F,0,2992
1098340,390,F,0,430
1144030,772,F,0,4222
957790,380,F,0,7781
244430,148,F,0,10461
562360,3843,D,0,406
628730,24,F,0,3259
6510,223,F,0,4246
1302240,256,F,0,7862
375900,2084,D,0,22800
934580,113,F,0,4797
10270,147,F,0,4788
48800,138,F,0,5536
1097580,311,F,0,24853
420790,809,F,0,0
484950,1303,F,0,0
1170760,261,F,0,2795
1213700,152,F,0,9587
502370,735,F,0,18967
416210,640,F,0,28466
342480,69,F,0,10316
439940,188,F,0,5402
289520,495,F,0,3546
566860,243,F,0,5797
1100930,1324,F,0,7802
746930,380,F,0,10695
716500,113,F,0,4048
1083210,197,F,0,3829
947300,613,F,0,4808
346730,414,F,0,12890
500810,149,F,0,13644
284830,254,F,0,1976
463210,6944,C,1,2073
296570,210,F,0,11527
802890,129,F,0,7711
296070,300,F,0,8140
976010,84,F,0,1484
486860,471,F,0,16198
794540,157,F,0,10062
40380,35,F,0,1169
841770,193,F,0,2652
573120,1353,F,0,14773
1058770,1952,F,0,5497
987350,1506,F,0,23603
523000,244,F,0,6924
248170,494,F,0,5530
587260,302,F,0,15504
299950,162,F,0,22538
1255650,509,F,0,882
1318420,205,F,0,4053
1096570,224,F,0,11068
857450,80,F,0,12776
303800,293,F,0,12460
1238020,673,F,0,8072
1147750,27,F,0,371
490220,122553,AAA,1,0
1214360,139,F,0,2610
1011940,918,F,0,11921
1410710,551,F,0,10168
587860,290,F,0,6123
283230,760,F,0,564
573410,310,F,0,17580
91100,36,F,0,2032
203650,46,F,0,3477
674400,118,F,0,0
6920,55,F,0,2200
1181830,528,F,0,17260
298180,423,F,0,5605
219950,149,F,0,2467
1366290,279,F,0,1783
226740,107,F,0,4673
375600,106,F,0,5928
520010,488,F,0,2130
1096710,137,F,0,2719
987020,551,F,0,10811
214590,22,F,0,5109
744060,544,F,0,7920
785790,317,F,0,12518
599750,3095,D,0,5409
804490,727,F,0,5816
718650,456,F,0,35563
37600,45,F,0,901
586030,751,F,0,17236
649950,674,F,0,49337
940910,343,F,0,12854
95700,15,F,0,1168
39530,183,F,0,1288
363360,389,F,0,37411
1424720,314,F,0,2313
356070,1619,F,0,615
343100,1545,F,0,5181
521340,334,F,0,0
428750,312,F,0,0
529660,281,F,0,15031
726590,322,F,0,6072
588730,32,F,0,1860
1184770,310,F,0,3441
248550,212,F,0,2688
57740,231,F,0,2265
420440,399,F,0,11656
1029500,439,F,0,12581
958400,1218,F,0,14484
321480,33,F,0,2261
604500,434,F,0,0
1104330,863,F,0,21061
255280,81,F,0,1618
15190,88,F,0,4881
93200,1221,F,0,2608
1233550,1136,F,0,5634
731620,1314,F,0,28014
528200,278,F,0,7265
427030,347,F,0,11218
453340,110,F,0,3395
735580,287,F,0,6472
217690,43,F,0,1770
429720,34,F,0,2276
214790,36,F,0,2124
371140,855,F,0,9621
364050,291,F,0,1201
876160,163,F,0,6280
318530,205,F,0,13458
608800,2142,D,0,10318
510510,1662,F,0,8570
939520,1336,F,0,14985
577690,173,F,0,3938
1225560,209,F,0,4510
301120,700,F,0,4849
302790,78,F,0,4813
3483,46,F,0,752
460060,127,F,0,2940
1138100,486,F,0,5007
307070,1574,F,0,0
539720,3801,D,0,629
586200,1735,F,0,12669
1103950,5547,C,1,15188
440540,120,F,0,10245
1375740,347,F,0,1653
1301720,314,F,0,2380
17440,527,F,0,5557
729660,168,F,0,992
386010,1460,F,0,10117
252690,991,F,0,31135
604490,157,F,0,4894
1039880,95,F,0,5732
40980,312,F,0,8816
1060670,219,F,0,5405
956030,286,F,0,11551
314280,27,F,0,13590
32330,161,F,0,2978
567290,1635,F,0,567
390560,383,F,0,4612
297110,62,F,0,784
1017100,1597,F,0,1578
440760,585,F,0,552
325260,354,F,0,1552
722730,168,F,0,8813
839910,490,F,0,3684
774201,261,F,0,9429
726110,808,F,0,16918
284750,233,F,0,2266
844850,288,F,0,17093
476460,238,F,0,753
557780,943,F,0,6012
464360,138,F,0,11200
389040,1220,F,0,0
495280,917,F,0,19123
1286710,186,F,0,4363
697550,875,F,0,13276
299720,751,F,0,1461
500710,315,F,0,15844
574090,611,F,0,15024
275470,2569,D,0,536
1042780,1630,F,0,36659
377860,356,F,0,6949
727130,429,F,0,33343
331690,196,F,0,10285
914020,297,F,0,11408
414740,1530,F,0,164160
583760,224,F,0,897
772540,1313,F,0,16829
551770,245,F,0,24743
317410,167,F,0,3910
265750,1364,F,0,7817
40720,31,F,0,3959
551730,1938,F,0,35139
502820,198,F,0,5832
295550,295,F,0,7220
732810,145,F,0,3186
658570,114,F,0,0
440310,110,F,0,2369
873190,25,F,0,746
465100,245,F,0,8963
29180,27,F,0,0
965230,1478,F,0,18900
212390,62,F,0,6551
383580,3127,D,0,2172
545270,688,F,0,6376
227200,30,F,0,3608
294140,27,F,0,1084
840720,474,F,0,20593
631570,118,F,0,5729
251630,26,F,0,2200
250460,219,F,0,2775
926340,348,F,0,3670
1332470,385,F,0,5194
870200,373,F,0,12240
437570,267,F,0,12196
736850,822,F,0,16207
1210030,540,F,0,1657
1058450,784,F,0,7770
1108560,416,F,0,8452
748370,506,F,0,10583
550840,175,F,0,13612
642090,394,F,0,10175
211160,389,F,0,4113
604330,81,F,0,6640
250580,119,F,0,3906
341720,366,F,0,4093
1109460,41,F,0,3488
1225780,233,F,0,2033
508980,264,F,0,5260
770390,240,F,0,14262
566090,2102,D,0,16340
386260,271,F,0,12417
751440,523,F,0,62586
417910,1335,F,0,8539
261510,494,F,0,6338
712190,783,F,0,26037
359100,352,F,0,7720
255320,263,F,0,2619
237430,250,F,0,12478
1096410,836,F,0,9049
524910,229,F,0,4717
280520,1657,F,0,0
831980,1445,F,0,2507
733790,486,F,0,14936
274980,487,F,0,7198
1700,91,F,0,5915
704030,1308,F,0,12187
502550,481,F,0,3209
451520,1064,F,0,6956
326180,899,F,0,662
1100990,201,F,0,2040
588950,446,F,0,11767
429680,720,F,0,5328
1086010,77,F,0,3487
287340,271,F,0,2462
366910,1390,F,0,0
792100,715,F,0,13178
15750,92,F,0,3372
454350,796,F,0,19343
1328660,983,F,0,8101
1232180,61,F,0,634
655500,470,F,0,4604
396710,336,F,0,3423
1084520,1216,F,0,4429
1067800,2726,D,0,4747
214700,18,F,0,854
269270,1774,F,0,1633
585550,1882,F,0,2128
491040,47,F,0,4753
277890,331,F,0,9439
1127980,941,F,0,3459
896160,530,F,0,34840
1000080,469,F,0,10626
244030,312,F,0,24953
308060,302,F,0,8533
863590,554,F,0,12174
808910,210,F,0,3652
429470,16445,BB,1,3067
891220,129,F,0,2709
695920,431,F,0,17817
1078730,1126,F,0,6663
211440,11,F,0,636
203350,468,F,0,0
598810,1050,F,0,5863
297860,53,F,0,5647
22610,147,F,0,0
441830,1492,F,0,38566
1038250,824,F,0,8821
1437880,2214,D,0,3254
495990,95,F,0,6986
393430,2595,D,0,0
638110,235,F,0,1826
452440,64,F,0,6067
1284240,123,F,0,5205
229480,161,F,0,7349
244050,194,F,0,9409
360620,1517,F,0,4412
1018850,102,F,0,2055
350740,139,F,0,10318
1010800,663,F,0,6141
216910,205,F,0,7751
393190,94,F,0,6391
833040,747,F,0,4474
487220,5623,C,1,346
885810,195,F,0,7176
758990,165,F,0,3106
1162930,1076,F,0,1440
1164050,171,F,0,6333
437630,147,F,0,12971
471010,443,F,0,29472
828740,691,F,0,12324
1097420,1591,F,0,4577
7110,102,F,0,3897
260190,112,F,0,2661
465240,3120,D,0,11157
234900,29,F,0,0
1020470,258,F,0,2393
711540,230,F,0,12720
80330,28,F,0,2687
381940,617,F,0,4540
203680,113,F,0,0
107600,132,F,0,0
225280,223,F,0,10860
1042800,1298,F,0,11452
314520,414,F,0,0
11280,391,F,0,0
205710,982,F,0,5835
314000,418,F,0,8283
733070,136,F,0,3008
205020,109,F,0,5352
220090,81,F,0,4478
288060,2527,D,0,5562
611980,496,F,0,1231
241240,331,F,0,3669
467360,65,F,0,2890
1111210,116,F,0,2682
1196630,1182,F,0,7511
400940,579,F,0,16478
283880,733,F,0,0
327140,1016,F,0,11572
1028630,423,F,0,3246
606500,205,F,0,23823
1282200,29,F,0,363
1139980,684,F,0,14680
33680,178,F,0,0
708720,792,F,0,1540
477870,134,F,0,21699
2610,137,F,0,4653
889510,334,F,0,16434
761600,526,F,0,14388
490920,384,F,0,22909
926140,320,F,0,8801
270630,50,F,0,2932
810670,195,F,0,2097
1150950,215,F,0,7651
1305420,580,F,0,5532
651150,504,F,0,15675
1250650,599,F,0,61583
725340,31,F,0,1746
1125480,813,F,0,3729
269030,36,F,0,3535
9310,703,F,0,4452
353700,140,F,0,11582
97330,141,F,0,3714
989690,1011,F,0,15262
743090,2343,D,0,13811
438140,233,F,0,2764
803050,4342,D,0,28343
1168280,368,F,0,10166
205190,81,F,0,0
250560,631,F,0,0
1032790,491,F,0,4908
1088090,2490,D,0,14668
247950,337,F,0,5308
421670,211,F,0,8200
241320,59,F,0,3933
791330,595,F,0,15473
284870,341,F,0,1333
409100,90,F,0,3449
268540,133,F,0,2603
794800,355,F,0,5290
494430,428,F,0,54601
591740,656,F,0,25688
1119700,1532,F,0,20559
20820,22,F,0,0
382110,2567,D,0,15607
455820,245,F,0,20802
209830,21,F,0,6600
692890,374,F,0,7892
1185560,1181,F,0,15456
1191330,2907,D,0,7024
581130,607,F,0,9952
1207650,1090,F,0,7097
71260,68,F,0,1317
202200,3946,D,0,3545
433170,192,F,0,40112
722960,67,F,0,5973
525360,430,F,0,8886
469610,935,F,0,20584
716490,764,F,0,12758
1200860,73,F,0,1870
638650,412,F,0,12751
209120,138,F,0,5058
410710,78,F,0,11146
651670,1785,F,0,24870
39690,213,F,0,3572
1021770,374,F,0,5695
15710,60,F,0,2727
532840,589,F,0,9717
265330,112,F,0,1344
32380,117,F,0,3282
318220,2230,D,0,8747
1098490,80,F,0,3757
1018800,222,F,0,13709
245390,44,F,0,5900
793370,75,F,0,3987
664430,2444,D,0,7815
567380,121,F,0,18113
107300,36,F,0,1492
1115640,77,F,0,1688
264240,3175,D,0,7017
611760,150,F,0,6674
324680,313,F,0,7573
1416130,181,F,0,1368
284710,394,F,0,1725
1058430,362,F,0,3778
234940,814,F,0,1145
1189800,1464,F,0,14409
1295510,4193,D,0,23225
371200,2987,D,0,25680
564050,226,F,0,12810
510050,152,F,0,2093
297120,204,F,0,6695
9180,101,F,0,2335
468530,87,F,0,1448
791930,608,F,0,2610
1114860,722,F,0,1696
979080,212,F,0,1718
337150,329,F,0,4201
2500,98,F,0,2342
1000030,491,F,0,5049
1010890,103,F,0,3499
876850,799,F,0,1656
359510,84,F,0,4037
1334040,1307,F,0,8430
1157340,158,F,0,1451
1054510,677,F,0,10324
802870,141,F,0,15333
774461,2748,D,0,8538
564530,662,F,0,8763
302710,181,F,0,3000
513230,349,F,0,8167
1275640,504,F,0,1283
272040,40,F,0,2061
920690,444,F,0,22405
19830,123,F,0,4218
684580,1796,F,0,9492
599460,1607,F,0,12827
611020,638,F,0,13439
874390,966,F,0,12373
311870,118,F,0,2115
353130,364,F,0,22313
441380,972,F,0,3058
438680,1497,F,0,5391
215670,350,F,0,1253
487720,2845,D,0,56738
419460,164,F,0,14875
665490,91,F,0,2760
38720,57,F,0,0
410380,2117,D,0,7540
743640,52,F,0,394
641960,579,F,0,4481
330820,138,F,0,6090
224920,62,F,0,4794
730820,374,F,0,6119
984780,962,F,0,4724
284770,292,F,0,3269
587220,164,F,0,3258
254460,91,F,0,10808
310790,124,F,0,8562
255390,121,F,0,4096
1089630,557,F,0,3340
258760,110,F,0,0
600370,188,F,0,4630
664830,195,F,0,7569
260210,150,F,0,14205
1341230,950,F,0,3424
1072710,1910,F,0,3259
728730,1813,F,0,2436
434250,2213,D,0,1317
905640,531,F,0,10384
1094030,101,F,0,6515
331120,40,F,0,14525
92100,574,F,0,0
284850,715,F,0,2372
959080,113,F,0,3828
448780,1700,F,0,892
663390,2447,D,0,12474
672630,372,F,0,21540
999860,891,F,0,4499
965580,432,F,0,11797
372540,95,F,0,14703
466130,299,F,0,10370
518150,436,F,0,12680
261470,763,F,0,24635
578850,60,F,0,4735
262260,55,F,0,3562
420000,225,F,0,5320
484900,1738,F,0,25310
543870,170,F,0,6442
546430,1952,F,0,32384
1089710,93,F,0,386
403120,340,F,0,3582
307290,58,F,0,4987
619780,1893,F,0,25220
1071120,115,F,0,1097
3330,462,F,0,2611
648100,257,F,0,4372
496810,465,F,0,11001
684680,1018,F,0,724
282530,73,F,0,7188
633360,193,F,0,17010
293540,173,F,0,13826
1248990,110,F,0,5468
98300,87,F,0,3085
257030,99,F,0,22120
718590,512,F,0,20576
616250,109,F,0,11354
1025600,834,F,0,11622
1140440,338,F,0,14382
934780,287,F,0,18334
1107790,382,F,0,10265
416590,170,F,0,8678
575720,469,F,0,3186
467380,64,F,0,3432
944220,647,F,0,1492
1212830,484,F,0,10522
24420,47,F,0,5849
500260,443,F,0,10708
929010,6118,C,1,12281
542050,143,F,0,16662
277590,221,F,0,20664
238280,79,F,0,8047
868520,224,F,0,8175
214970,16,F,0,2399
612470,340,F,0,0
804270,320,F,0,2243
41060,78,F,0,6589
1016600,518,F,0,7780
270570,606,F,0,1139
47400,323,F,0,0
411560,139,F,0,5029
897450,3563,D,0,58145
702810,345,F,0,4339
671610,363,F,0,3266
650000,615,F,0,10825
464350,358,F,0,30400
200910,55,F,0,793
261700,37,F,0,0
585410,470,F,0,16708
294810,227,F,0,11998
449040,152,F,0,4104
311770,371,F,0,5113
383840,1349,F,0,46249
513000,3118,D,0,7152
691260,545,F,0,4809
489140,349,F,0,9124
680320,720,F,0,16274
299030,28,F,0,5015
15390,82,F,0,6787
326360,704,F,0,9240
951000,184,F,0,7007
226620,652,F,0,11154
914010,1921,F,0,10583
755800,771,F,0,6953
547680,1712,F,0,10855
415880,1374,F,0,12001
233700,192,F,0,2674
603960,133,F,0,4020
765810,2525,D,0,15963
312200,1043,F,0,20019
884260,117,F,0,3544
41100,29,F,0,759
314230,223,F,0,49346
674750,257,F,0,8154
438480,2801,D,0,904
260410,145,F,0,2716
1150640,1237,F,0,7277
979060,262,F,0,1395
779290,1335,F,0,18941
449610,359,F,0,12555
1073390,55,F,0,3489
735570,127,F,0,1833
406350,206,F,0,14443
641080,1760,F,0,9459
455400,244,F,0,2586
403970,971,F,0,22509
105000,106,F,0,2411
211740,54,F,0,5417
1043180,651,F,0,3164
299680,57,F,0,6151
207320,57,F,0,8616
34190,100,F,0,2716
258890,38,F,0,1320
318100,2243,D,0,0
38420,221,F,0,12032
1075950,1813,F,0,1272
1237980,565,F,0,6001
570460,699,F,0,9248
1069640,558,F,0,64261
298160,117,F,0,7367
814480,903,F,0,4041
905340,289,F,0,7049
313780,162,F,0,18224
566440,4260,D,0,21597
280680,404,F,0,6840
448370,172,F,0,4372
1291500,964,F,0,2008
758370,747,F,0,10520
214830,61,F,0,0
572430,540,F,0,23548
493840,3603,D,0,26483
758530,46,F,0,1929
13500,160,F,0,7286
264730,769,F,0,1781
634160,442,F,0,8485
426790,557,F,0,9239
720560,1448,F,0,17656
886250,1349,F,0,1707
970570,125,F,0,8064
667600,330,F,0,5662
39540,660,F,0,3109
487000,549,F,0,28342
233230,40,F,0,3547
1026680,3068,D,0,19733
1138080,946,F,0,6954
562590,2087,D,0,19088
295690,568,F,0,2428
207750,261,F,0,0
1087280,2047,D,0,2374
287260,138,F,0,2836
16730,52,F,0,1585
939100,1287,F,0,24447
921590,2182,D,0,28587
431540,619,F,0,4726
241410,192,F,0,5181
1142130,307,F,0,3774
513450,254,F,0,7120
504050,372,F,0,76696
775940,74,F,0,19884
12130,83,F,0,5271
555880,355,F,0,16573
46510,1314,F,0,4334
214360,91,F,0,0
40400,5027,C,1,0
839770,4993,D,0,19762
530630,367,F,0,18701
336140,327,F,0,8152
801480,125,F,0,3990
415660,1094,F,0,12649
822240,5009,C,1,3549
342940,677,F,0,13531
520720,73,F,0,2953
1029890,730,F,0,12978
412450,613,F,0,33815
94300,170,F,0,7548
606230,975,F,0,18641
243450,87,F,0,1304
283680,133,F,0,10157
225300,138,F,0,3893
538070,114,F,0,4506
1160750,1490,F,0,2173
334210,138627,AAA,1,7473
779640,656,F,0,9514
249330,144,F,0,4360
790710,688,F,0,11142
91900,59,F,0,0
407810,484,F,0,10807
99910,292,F,0,2111
656240,1422,F,0,28189
12830,172,F,0,15910
598060,1269,F,0,14524
331670,3913,D,0,11272
570770,563,F,0,0
953580,459,F,0,12755
260730,283,F,0,4340
302080,45,F,0,0
223330,415,F,0,7995
209540,39,F,0,0
39200,157,F,0,4010
250380,45,F,0,4006
836640,1404,F,0,13200
253920,9012,C,1,4476
270130,72,F,0,9999
383270,58,F,0,3216
6200,57,F,0,1962
888790,198,F,0,11442
390520,375,F,0,15712
369070,251,F,0,12450
251110,145,F,0,10224
212010,69,F,0,10390
440880,89,F,0,0
469990,93,F,0,13257
785260,309,F,0,14538
1012560,519,F,0,6296
1049280,124,F,0,6423
733990,350,F,0,1576
1253870,38,F,0,2762
748940,497,F,0,5246
571880,75,F,0,0
434030,288,F,0,18246
15210,237,F,0,5740
374900,221,F,0,4510
217750,381,F,0,14747
821250,2075,D,0,47263
663380,257,F,0,0
258180,159,F,0,5641
215100,156,F,0,9780
720250,518,F,0,10991
237890,273,F,0,9712
285440,59,F,0,2849
585450,902,F,0,33541
1239520,2719,D,0,5312
11390,48,F,0,1541
216890,886,F,0,6402
650760,510,F,0,9884
283160,206,F,0,20894
612020,2382,D,0,3977
1166290,632,F,0,8628
201230,429,F,0,11302
1085510,104,F,0,3963
255300,136,F,0,2257
502280,1264,F,0,32863
743890,990,F,0,10160
588970,648,F,0,1402
464340,2124,D,0,24900
850000,137,F,0,9972
269490,162,F,0,2851
259060,390,F,0,15029
466860,3284,D,0,0
521200,402,F,0,5273
351100,880,F,0,0
1249880,142,F,0,3775
289090,2036,D,0,628
722060,1085,F,0,10860
257400,503,F,0,16181
1419860,93,F,0,2351
397460,4937,D,0,12994
1129220,35,F,0,2362
793350,31,F,0,2432
228760,217,F,0,6012
748360,1243,F,0,26407
431180,245,F,0,13563
225420,320,F,0,8279
781440,46,F,0,1944
259740,271,F,0,1867
439700,8554,C,1,54950
944020,62,F,0,2941
523660,925,F,0,17778
396650,131,F,0,8971
328070,240,F,0,10450
269710,13239,B,1,1573
233550,58,F,0,4009
526740,1589,F,0,4111
766280,158,F,0,9320
379980,79,F,0,7515
208520,423,F,0,5072
282560,5874,C,1,39128
436820,519,F,0,8293
952250,26,F,0,2240
3020,101,F,0,6437
527450,95,F,0,2956
1069230,163,F,0,5588
939620,619,F,0,1307
204120,320,F,0,7618
222420,184,F,0,5460
1275350,639,F,0,2018
540610,329,F,0,4152
284240,266,F,0,5455
846770,1457,F,0,23920
1178050,161,F,0,11313
235250,109,F,0,980
368620,395,F,0,17236
251950,458,F,0,23566
1180660,1333,F,0,16458
1360000,1284,F,0,12432
385380,368,F,0,56882
639170,1228,F,0,17045
223220,54,F,0,2858
986800,146,F,0,3339
92000,24,F,0,1420
473950,326,F,0,13181
921390,1118,F,0,9930
355980,458,F,0,5497
314790,373,F,0,0
513780,40590,A,1,1067
842100,345,F,0,18324
931500,1183,F,0,17585
1012840,519,F,0,20268
817540,1550,F,0,20741
964350,96,F,0,4983
427820,182,F,0,7684
637670,3261,D,0,43468
638490,622,F,0,7205
1174940,155,F,0,3409
12710,281,F,0,3802
628070,913,F,0,10103
340150,329,F,0,0
245490,607,F,0,9592
39160,208,F,0,1640
7200,229,F,0,5007
673750,337,F,0,19622
461620,294,F,0,11996
1259980,1820,F,0,7437
1146970,684,F,0,3167
612070,164,F,0,7689
448850,276,F,0,13827
16720,29,F,0,2869
235320,114,F,0,5494
269190,275,F,0,73288
840010,340,F,0,12998
404790,91,F,0,13728
330580,75,F,0,14829
1132210,1886,F,0,18019
1363430,79,F,0,3128
80310,28,F,0,6063
429540,306,F,0,2395
1067850,1060,F,0,7159
394760,263,F,0,23150
19980,104,F,0,8794
1129310,1150,F,0,6701
239430,205,F,0,5049
610180,3902,D,0,7405
271570,1960,F,0,1319
242570,212,F,0,6628
848480,3828,D,0,18989
602320,448,F,0,13708
213650,28,F,0,2271
963930,836,F,0,7604
510420,102,F,0,2694
45100,103,F,0,1193
635200,472,F,0,17029
511800,1037,F,0,19781
115110,64,F,0,1923
698640,664,F,0,26348
1072040,3480,D,0,16284
415590,587,F,0,31113
1460090,246,F,0,3819
1262600,415,F,0,4760
661790,130,F,0,22849
326160,623,F,0,17726
302610,548,F,0,1132
314450,987,F,0,2174
433100,155,F,0,0
676820,193,F,0,6276
73170,501,F,0,6980
455980,1277,F,0,61377
45750,412,F,0,7296
485460,1428,F,0,18223
998740,1280,F,0,5707
274560,1050,F,0,1403
1194840,321,F,0,1229
798460,1170,F,0,24717
1045720,261,F,0,7700
6370,1125,F,0,5268
600990,138,F,0,11019
296910,219,F,0,1192
1131720,983,F,0,3566
6310,125,F,0,6370
1049320,496,F,0,13701
278460,2244,D,0,7590
618740,439,F,0,7934
25800,273,F,0,4615
447150,128,F,0,10799
343360,7590,C,1,824
272600,34,F,0,2552
617480,686,F,0,26787
646270,727,F,0,17369
253650,1407,F,0,1422
285500,83,F,0,3390
551170,3798,D,0,0
550470,2237,D,0,11527
13560,243,F,0,4724
1149660,251,F,0,8214
629910,9582,C,1,29769
301970,222,F,0,11377
1112790,4721,D,0,24050
992640,3030,D,0,25022
537340,257,F,0,22499
1307890,2014,D,0,40762
588030,1159,F,0,9681
407330,551,F,0,32824
13600,239,F,0,5948
978520,1575,F,0,28148
587430,845,F,0,6981
559610,161,F,0,12225
1395560,92,F,0,1062
828070,702,F,0,15064
1359090,765,F,0,14772
351030,4044,D,0,2126
604540,9229,C,1,61959
280180,425,F,0,22290
1063770,48,F,0,3780
23490,314,F,0,3981
404540,326,F,0,0
1048100,1421,F,0,9798
910490,2784,D,0,31471
201570,5784,C,1,1101
386480,304,F,0,8288
1037020,380,F,0,20137
247430,165,F,0,7269
1015500,961,F,0,5202
529780,110,F,0,3306
244730,174,F,0,3101
682130,376,F,0,4392
647960,152,F,0,5870
1340530,1089,F,0,15137
